row_id,planet_name,planet_host,num_stars,num_planets,discovery_method,discovery_year,discovery_facility,orbital_period_days,semi_major_axis_au,planet_mass_earth,eccentricity,insolation_flux_earth,equilibrium_temperature_k,spectral_type,stellar_teff_k,stellar_radius_solar,stellar_mass_solar,stellar_metallicity_dex,stellar_metallicity_ratio_raw,stellar_logg_cgs,distance_pc,gaia_magnitude,stellar_metallicity_ratio_clean,discovery_method_group,hz_reported,flux_zone_reported,log10_insolation_reported,log10_orbital_period_days,log10_semi_major_axis_au,log10_planet_mass_earth,stellar_teff_1000k,stellar_luminosity_solar,semi_major_axis_kepler_au,semi_major_axis_best_au,semi_major_axis_source,insolation_derived_earth,log10_insolation_derived,hz_derived,flux_zone_derived,earth_equivalent_period_days,period_to_earth_equivalent_ratio,log10_period_to_earth_equivalent_ratio,stellar_logg_calculated_cgs,reported_to_derived_flux_ratio,reported_derived_zone_agreement,orbital_period_days_missing,semi_major_axis_au_missing,planet_mass_earth_missing,eccentricity_missing,insolation_flux_earth_missing,equilibrium_temperature_k_missing,spectral_type_missing,stellar_teff_k_missing,stellar_radius_solar_missing,stellar_mass_solar_missing,stellar_metallicity_dex_missing,stellar_metallicity_ratio_raw_missing,stellar_logg_cgs_missing,distance_pc_missing,gaia_magnitude_missing,eligible_reported_core_model,eligible_derived_flux_analysis,compact_or_hot_subdwarf_host_flag,giant_or_evolved_host_flag,ultra_short_period_flag,high_mass_companion_flag,extreme_wide_period_flag,host_regime_annotation,cluster_numeric_id,cluster_label
3375,Kepler-52 c,Kepler-52,1,3,Transit,2012,Kepler,16.3850021,,45.4,,,,,4075.0,0.52,0.54,,,4.74,321.542,15.0589,,Transit,,,,1.21444650138018,,1.657055852857104,4.075,0.0671756457424103,0.1028100186165159,0.1028100186165159,kepler_from_period,6.355371971395427,0.8031409743073138,0.0,too_hot,65.58465406031738,0.2498298166661201,-0.6023557307304853,4.73838707255337,,,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,3.0,Intermediate-mass moderate-period
3376,Kepler-52 d,Kepler-52,1,3,Transit,2014,Kepler,36.445171,0.182,,,,,,4263.0,0.56,,,,4.73,321.542,15.0589,,Transit,,,,1.5616399922702504,-0.7399286120149252,,4.263,0.0933108391141138,,0.182,catalog_semi_major_axis,2.817016034117674,0.4497893189449535,0.0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3377,Kepler-520 b,Kepler-520,1,2,Transit,2016,Kepler,19.67416124,,,,,,,6112.0,1.09,1.1,-0.03,[Fe/H],4.41,623.901,12.7602,[Fe/H],Transit,,,,1.2938962263371052,,,6.112,1.49376090380953,0.1472317800777667,0.1472317800777667,kepler_from_period,68.90931974920602,1.838277962719444,0.0,too_hot,470.548830516817,0.0418110936932758,-1.3787084720395828,4.4045396892769775,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3378,Kepler-520 c,Kepler-520,1,2,Transit,2016,Kepler,5.21104261,,,,,,,6112.0,1.09,1.1,-0.03,[Fe/H],4.41,623.901,12.7602,[Fe/H],Transit,,,,0.716924624349301,,,6.112,1.49376090380953,0.0607230850972456,0.0607230850972456,kepler_from_period,405.110436841585,2.607573432036516,0.0,too_hot,470.548830516817,0.011074392862217,-1.955680074027387,4.4045396892769775,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3379,Kepler-521 b,Kepler-521,1,1,Transit,2016,Kepler,22.20813214,,,,,,,6406.0,1.46,1.34,0.25,[Fe/H],4.24,830.638,12.8908,[Fe/H],Transit,,,,1.3465120328661742,,,6.406,3.2340606425539384,0.1704705928950453,0.1704705928950453,kepler_from_period,111.28822507250337,2.0464492159379346,0.0,too_hot,760.9374256904871,0.0291852278390013,-1.534836911953451,4.236399086795933,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3380,Kepler-522 b,Kepler-522,1,1,Transit,2016,Kepler,38.58422849,,,,,,,6392.0,1.98,1.54,0.41,[Fe/H],4.04,639.239,12.1457,[Fe/H],Transit,,,,1.5864098207480672,,,6.392,5.896199316087923,0.2580595710450197,0.2580595710450197,kepler_from_period,88.53851100853073,1.947132213981024,0.0,too_hot,1113.6763093312256,0.0346458195857378,-1.4603491604857677,4.0321903403134005,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3381,Kepler-523 b,Kepler-523,1,1,Transit,2016,Kepler,5.83598311,,,,,,,5515.0,0.86,0.93,-0.03,[Fe/H],4.54,253.295,12.481,[Fe/H],Transit,,,,0.7661140263255241,,,5.515,0.6164156834141172,0.0619217921580662,0.0619217921580662,kepler_from_period,160.76320110456552,2.206186645244604,0.0,too_hot,263.48385580912526,0.0221493005409323,-1.654639983933453,4.537486046066799,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3382,Kepler-524 b,Kepler-524,1,2,Transit,2016,Kepler,7.97419807,,,,,,,6014.0,1.1,1.09,0.02,[Fe/H],4.39,1058.24,13.8868,[Fe/H],Transit,,,,0.9016870188407592,,,6.014,1.4260467910153314,0.0803908638531842,0.0803908638531842,kepler_from_period,220.6583593409851,2.34372038474897,0.0,too_hot,456.5383947006317,0.0174666537635437,-1.7577902885617276,4.392641127624174,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3383,Kepler-524 c,Kepler-524,1,2,Transit,2016,Kepler,1.88897906,,,,,,,6014.0,1.1,1.09,0.02,[Fe/H],4.39,1058.24,13.8868,[Fe/H],Transit,,,,0.2762271436408083,,,6.014,1.4260467910153314,0.0307775074662351,0.0307775074662351,kepler_from_period,1505.451903078225,3.177666885015571,0.0,too_hot,456.5383947006317,0.0041376127001074,-2.3832501637616783,4.392641127624174,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3384,Kepler-525 b,Kepler-525,1,1,Transit,2016,Kepler,18.68404933,,,,,,,5573.0,1.15,0.95,0.11,[Fe/H],4.29,992.852,13.4906,[Fe/H],Transit,,,,1.271471005250219,,,5.573,1.1493348174915032,0.1354654016051575,0.1354654016051575,kepler_from_period,62.6310633953089,1.796789785528453,0.0,too_hot,415.9712779193891,0.0449166813234176,-1.3475923391463398,4.294327924581624,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3385,Kepler-526 b,Kepler-526,1,1,Transit,2016,Kepler,5.45849832,,,,,,,5894.0,1.14,1.15,0.34,[Fe/H],4.38,666.146,13.0384,[Fe/H],Transit,,,,0.7370731809761034,,,5.894,1.413009035776632,0.063565468322716,0.063565468322716,kepler_from_period,349.7054792596493,2.543702436980644,0.0,too_hot,441.4179695133879,0.0123658271683351,-1.9077768277354832,4.384888137680666,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3386,Kepler-527 b,Kepler-527,1,1,Transit,2016,Kepler,13.28535633,,,,,,,6388.0,1.45,1.28,0.03,[Fe/H],4.22,750.04,13.334,[Fe/H],Transit,,,,1.1233732072278466,,,6.388,3.1542081143735494,0.1191951665930701,0.1191951665930701,kepler_from_period,222.0102647480669,2.3463730547226427,0.0,too_hot,764.1049238637901,0.0173868220385506,-1.759779791041982,4.222473965177919,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3387,Kepler-528 b,Kepler-528,1,1,Transit,2016,Kepler,19.78297415,,,,,,,5807.0,1.06,1.01,0.02,[Fe/H],4.39,784.23,13.9033,[Fe/H],Transit,,,,1.2962915835116846,,,5.807,1.1511018316573611,0.1436287443892548,0.1436287443892548,kepler_from_period,55.79959120451876,1.7466310172481154,0.0,too_hot,403.8916237080289,0.0489808973218543,-1.3099732629360863,4.391709643253101,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3388,Kepler-529 b,Kepler-529,1,2,Transit,2016,Kepler,1.98035766,,,,,,,6087.0,1.14,1.07,-0.1,[Fe/H],4.35,799.008,13.7399,[Fe/H],Transit,,,,0.2967436325529375,,,6.087,1.6073765199425465,0.0315667737736156,0.0315667737736156,kepler_from_period,1613.0848943224455,3.2076572242802084,0.0,too_hot,504.0650089695092,0.003928774314346,-2.4057429182101564,4.353574075012264,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3389,Kepler-529 c,Kepler-529,1,2,Transit,2016,Kepler,12.8345022,,,,,,,6087.0,1.14,1.07,-0.1,[Fe/H],4.35,799.008,13.7399,[Fe/H],Transit,,,,1.108379028754587,,,6.087,1.6073765199425465,0.1097287576127202,0.1097287576127202,kepler_from_period,133.49859530726047,2.1254766960113427,0.0,too_hot,504.0650089695092,0.0254619979003072,-1.594107522008507,4.353574075012264,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3390,Kepler-53 b,Kepler-53,1,3,Transit,2012,Kepler,18.6489525,,111.0,,,,,5858.0,0.89,0.98,,,4.53,1366.07,15.3877,,Transit,,,,1.270654442780313,,2.0453229787866576,5.858,0.8403731979494331,0.1367051379096761,0.1367051379096761,kepler_from_period,44.96789086699093,1.6529025182926838,0.0,too_hot,323.8406268668746,0.0575868218896027,-1.2396768887195129,4.530446062402669,,,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,1.0,Hot/warm giants
3391,Kepler-53 c,Kepler-53,1,3,Transit,2012,Kepler,38.5583038,,36.0,,,,,5858.0,0.89,0.98,,,4.53,1366.07,15.3877,,Transit,,,,1.5861179208090403,,1.5563025007672873,5.858,0.8403731979494331,0.2218675679073019,0.2218675679073019,kepler_from_period,17.072005719854776,1.2322845475877138,0.0,too_hot,323.8406268668746,0.119065677994289,-0.9242134106907852,4.530446062402669,,,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,3.0,Intermediate-mass moderate-period
3392,Kepler-53 d,Kepler-53,1,3,Transit,2014,Kepler,9.751962,0.091,,,,,,6085.0,0.96,,,,4.5,1366.07,15.3877,,Transit,,,,0.9890920003192606,-1.0409586076789064,,6.085,1.138359684593731,,0.091,catalog_semi_major_axis,137.46645146645707,2.1381967220154583,0.0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3393,Kepler-530 b,Kepler-530,2,1,Transit,2016,Kepler,39.30941904,,,,,,,5697.0,0.89,0.97,-0.08,[Fe/H],4.53,457.709,13.3949,[Fe/H],Transit,,,,1.5944966253620214,,,5.697,0.751726051842719,0.2239725761202003,0.2239725761202003,kepler_from_period,14.985454207923198,1.1756699109123063,0.0,too_hot,299.39811281697257,0.1312948123491698,-0.8817524331842299,4.525991720976419,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3394,Kepler-531 b,Kepler-531,1,1,Transit,2016,Kepler,29.88485741,,,,,,,4893.0,0.75,0.78,-0.03,[Fe/H],4.58,252.762,13.2923,[Fe/H],Transit,,,,1.4754511880198624,,,4.893,0.2904812469037455,0.1734890929863204,0.1734890929863204,kepler_from_period,9.65103181129045,0.9845737471256356,0.0,too_hot,163.6369960434637,0.182628978364173,-0.7384303103442268,4.57997207590708,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3395,Kepler-532 b,Kepler-532,1,1,Transit,2016,Kepler,12.92491623,,,,,,,5192.0,0.79,0.87,0.0,[Fe/H],4.58,312.798,13.5036,[Fe/H],Transit,,,,1.1114277369909975,,,5.192,0.4085899009699075,0.1028959052823864,0.1028959052823864,kepler_from_period,38.59148078787388,1.5864914431390107,0.0,too_hot,200.12268420083475,0.0645849633769108,-1.189868582354258,4.582265070037735,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3396,Kepler-533 b,Kepler-533,1,1,Transit,2016,Kepler,28.51120525,,,,,,,4758.0,0.72,0.78,0.01,[Fe/H],4.61,302.955,13.9246,[Fe/H],Transit,,,,1.4550155765644808,,,4.758,0.2393632395509244,0.1681312475660381,0.1681312475660381,kepler_from_period,8.467604848345392,0.927760582910518,0.0,too_hot,141.52592880426678,0.201455701374916,-0.6958204371828886,4.615429609827944,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3397,Kepler-534 b,Kepler-534,1,1,Transit,2016,Kepler,15.95994513,,,,,,,5884.0,0.98,1.05,0.01,[Fe/H],4.48,570.659,13.231,[Fe/H],Transit,,,,1.2030313939207766,,,5.884,1.0371403191472846,0.1260928746700154,0.1260928746700154,kepler_from_period,65.2313589421073,1.8144564261219185,0.0,too_hot,366.3310354476688,0.0435670024804106,-1.3608423195914388,4.476737147684949,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3398,Kepler-535 b,Kepler-535,1,1,Transit,2016,Kepler,4.90332155,,,,,,,6123.0,1.27,1.18,0.13,[Fe/H],4.3,685.599,13.1197,[Fe/H],Transit,,,,0.6904903743417642,,,6.123,2.042486477726108,0.0596889724106988,0.0596889724106988,kepler_from_period,573.2855370459964,2.758370985451029,0.0,too_hot,574.4716661068309,0.0085353583810836,-2.068778239088272,4.302274565394211,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3399,Kepler-536 b,Kepler-536,1,1,Transit,2016,Kepler,1.8270823,,,,,,,5524.0,0.89,0.92,0.0,[Fe/H],4.51,462.322,13.7823,[Fe/H],Transit,,,,0.2617581103688752,,,5.524,0.6644914591424407,0.0284473096186827,0.0284473096186827,kepler_from_period,821.1207064115863,2.9144070039832823,0.0,too_hot,280.2614491947435,0.0065192066381217,-2.185805252987462,4.50300781405573,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3400,Kepler-537 b,Kepler-537,1,1,Transit,2016,Kepler,3.24755522,,,,,,,5763.0,0.99,1.07,0.23,[Fe/H],4.47,439.4,13.0657,[Fe/H],Transit,,,,0.5115565443601239,,,5.763,0.9740013926303044,0.0438974007645296,0.0438974007645296,kepler_from_period,505.4543824559282,2.703681966372838,0.0,too_hot,346.1927902870615,0.0093807708049238,-2.027761474779629,4.476113388490109,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3401,Kepler-538 b,Kepler-538,2,1,Transit,2016,Kepler,81.73778,0.4669,10.6,0.041,2.99,380.0,,5547.0,0.87,0.89,-0.03,[m/H],4.51,155.956,11.1647,[M/H],Transit,0.0,too_hot,0.4756711883244297,1.912422838087556,-0.3307761260691942,1.0253058652647702,5.547,0.6456035043297164,0.3545561948867284,0.4669,catalog_semi_major_axis,2.9615436032391496,0.4715181312051411,0.0,too_hot,278.8493462111143,0.2931252345060801,-0.5329467924963868,4.508351501407675,1.0096086367695978,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,False,False,False,False,False,Ordinary dwarf / unflagged,3.0,Intermediate-mass moderate-period
3402,Kepler-539 b,Kepler-539,1,2,Transit,2016,Kepler,125.63243,0.4988,308.2951,0.39,,388.0,G2 V,5820.0,0.95,1.05,-0.01,[Fe/H],4.5,307.318,12.379,[Fe/H],Transit,,,,2.099101760038838,-0.302073555193495,2.488966622164482,5.82,0.9328973501638256,0.4989658122337133,0.4988,catalog_semi_major_axis,3.749565718606073,0.5739809698784131,0.0,too_hot,338.3537309321577,0.3713049939005702,-0.4302692096510943,4.503742088492243,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,2.0,Long-period giants
3403,Kepler-539 c,Kepler-539,1,2,Transit Timing Variations,2016,Kepler,1000.0,2.42,762.792,0.5,,253.0,G2 V,5820.0,0.95,1.05,-0.01,[Fe/H],4.5,307.318,12.379,[Fe/H],Other methods,,,,3.0,0.3838153659804312,2.8824061296098438,5.82,0.9328973501638256,1.9891595382910796,2.42,catalog_semi_major_axis,0.1592953606590782,-0.7977968724694394,0.0,too_cold,338.3537309321577,2.955486842852361,0.4706290303100674,4.503742088492243,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,2.0,Long-period giants
3404,Kepler-54 b,Kepler-54,1,3,Transit,2012,Kepler,8.0109434,,,,,,,3705.0,0.5,0.51,,,4.75,271.701,15.8133,,Transit,,,,0.9036836633112733,,,3.705,0.0424411915393408,0.0626016362173739,0.0626016362173739,kepler_from_period,10.82969434199748,1.03461619924239,0.0,too_hot,47.8239906451707,0.1675088860617479,-0.7759621494317924,4.747630167425899,,,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3405,Kepler-54 c,Kepler-54,1,3,Transit,2012,Kepler,12.0717249,,,,,,,3705.0,0.5,0.51,,,4.75,271.701,15.8133,,Transit,,,,1.0817693298346889,,,3.705,0.0424411915393408,0.0822828758442573,0.0822828758442573,kepler_from_period,6.268572366623515,0.7971686438778356,0.0,too_hot,47.8239906451707,0.2524198574218944,-0.5978764829083767,4.747630167425899,,,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3406,Kepler-54 d,Kepler-54,1,3,Transit,2014,Kepler,20.995694,0.126,,,,,,4252.0,0.55,,,,4.73,271.701,15.8133,,Transit,,,,1.3221302345533383,-0.8996294548824371,,4.252,0.0890826469049016,,0.126,catalog_semi_major_axis,5.611151858459414,0.749052022472572,0.0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3407,Kepler-540 b,Kepler-540,1,1,Transit,2016,Kepler,172.7049784,,,,,,,5946.0,1.08,1.02,-0.1,[Fe/H],4.38,390.374,12.1868,[Fe/H],Transit,,,,2.2373048567364577,,,5.946,1.313535578975171,0.6109558280636364,0.6109558280636364,kepler_from_period,3.519023902633544,0.5464222167489727,0.0,too_hot,443.7327867788576,0.3892094150934821,-0.4098166625617295,4.379752660788018,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3408,Kepler-541 b,Kepler-541,1,1,Transit,2016,Kepler,5.08005848,,,,,,,6166.0,2.06,1.41,0.07,[Fe/H],3.96,1060.68,13.228,[Fe/H],Transit,,,,0.705868711771147,,,6.166,5.52641166537006,0.0648522969078724,0.0648522969078724,kepler_from_period,1313.9913550935555,3.1185925079577683,0.0,too_hot,1108.6975625442467,0.0045820056358221,-2.3389443809683264,3.959484671917072,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3409,Kepler-542 b,Kepler-542,1,1,Transit,2016,Kepler,13.14497566,,,,,,,5526.0,0.9,0.93,0.02,[Fe/H],4.5,436.016,13.4161,[Fe/H],Transit,,,,1.1187597862782526,,,5.526,0.6804923566215806,0.1063997703599064,0.1063997703599064,kepler_from_period,60.10932765469407,1.7789418702496127,0.0,too_hot,283.7698097144295,0.0463226714400252,-1.3342064026872096,4.497997929675285,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3410,Kepler-543 b,Kepler-543,1,1,Transit,2016,Kepler,13.89961966,,,,,,,4671.0,0.67,0.7,-0.19,[Fe/H],4.63,221.802,13.3744,[Fe/H],Transit,,,,1.1430029166696951,,,4.671,0.19252351617626,0.1004556746580589,0.1004556746580589,kepler_from_period,19.07808746176292,1.2805348354396382,0.0,too_hot,126.88317668902909,0.1095465925641648,-0.9604011265797288,4.630948434612604,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3411,Kepler-544 b,Kepler-544,1,1,Transit,2016,Kepler,21.41616926,,,,,,,6206.0,1.22,1.16,0.02,[Fe/H],4.33,963.18,13.5408,[Fe/H],Transit,,,,1.3307417905842518,,,6.206,1.9891221643061687,0.1585819329178851,0.1585819329178851,kepler_from_period,79.09591283240519,1.898154042534422,0.0,too_hot,568.0117536388013,0.0377037431405311,-1.4236155319008168,4.329738327877421,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3412,Kepler-545 b,Kepler-545,1,1,Transit,2016,Kepler,13.24934059,,,,,,,5882.0,1.07,1.04,0.03,[Fe/H],4.39,818.001,14.105,[Fe/H],Transit,,,,1.1221942642916487,,,5.882,1.234702553654598,0.111023216734706,0.111023216734706,kepler_from_period,100.16932192569467,2.0007347339225223,0.0,too_hot,419.5128950065564,0.0315826777858471,-1.500551050441892,4.396265783928361,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3413,Kepler-546 b,Kepler-546,1,1,Transit,2016,Kepler,4.14702026,,,,,,,5967.0,1.15,1.11,0.14,[Fe/H],4.36,1019.65,14.251,[Fe/H],Transit,,,,0.6177361570868802,,,5.967,1.510478480692702,0.0523044068305819,0.0523044068305819,kepler_from_period,552.1257216405013,2.742037979899289,0.0,too_hot,472.3507856137605,0.0087795350114882,-2.056528484924467,4.361927298079434,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3414,Kepler-547 b,Kepler-547,1,1,Transit,2016,Kepler,6.01038429,,,,,,,4828.0,0.73,0.78,0.01,[Fe/H],4.61,378.972,14.207,[Fe/H],Transit,,,,0.77890224067011,,,4.828,0.2608611930864347,0.0595533520748269,0.0595533520748269,kepler_from_period,73.55243468643852,1.8665970530443103,0.0,too_hot,150.9558786869116,0.0398155033264108,-1.3999477897832329,4.603448882449569,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3415,Kepler-548 b,Kepler-548,1,1,Transit,2016,Kepler,4.45419434,,,,,,,5535.0,0.9,0.93,0.0,[Fe/H],4.5,751.776,14.9844,[Fe/H],Transit,,,,0.6487691617209987,,,5.535,0.6849363735792733,0.0517146521230995,0.0517146521230995,kepler_from_period,256.1079234574934,2.4084230148629477,0.0,too_hot,285.15856652110364,0.0156200614778667,-1.8063172611472105,4.497997929675285,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3416,Kepler-549 b,Kepler-549,1,2,Transit,2016,Kepler,42.9495649,,,,,,,5360.0,0.84,0.88,-0.03,[Fe/H],4.54,635.145,14.6226,[Fe/H],Transit,,,,1.6329587685750326,,,5.36,0.5247016636606686,0.2300063997159755,0.2300063997159755,kepler_from_period,9.9181940526841,0.99643260115064,0.0,too_hot,240.0397796579109,0.1789268635440714,-0.7473244508629799,4.533924100026405,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3417,Kepler-549 c,Kepler-549,1,2,Transit,2016,Kepler,117.040498,,,,,,,5360.0,0.84,0.88,-0.03,[Fe/H],4.54,635.145,14.6226,[Fe/H],Transit,,,,2.068336161017048,,,5.36,0.5247016636606686,0.4487366226753251,0.4487366226753251,kepler_from_period,2.6057299889434518,0.4159294112279528,0.0,too_hot,240.0397796579109,0.4875879246631475,-0.3119470584209645,4.533924100026405,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3418,Kepler-55 b,Kepler-55,1,5,Transit,2012,Kepler,27.9481449,,,,,,,4362.0,0.58,0.62,,,4.7,578.796,15.7813,,Transit,,,,1.4463529862320583,,,4.362,0.1097219057981617,0.1536876857275256,0.1536876857275256,kepler_from_period,4.645315338315258,0.6670152005776392,0.0,too_hot,88.43300578285623,0.3160374868250613,-0.5002614004332294,4.7035357023723785,,,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3419,Kepler-55 c,Kepler-55,1,5,Transit,2012,Kepler,42.1516418,,,,,,,4362.0,0.58,0.62,,,4.7,578.796,15.7813,,Transit,,,,1.624814494993836,,,4.362,0.1097219057981617,0.2021219176951976,0.2021219176951976,kepler_from_period,2.685755799673532,0.4290665222286024,0.0,too_hot,88.43300578285623,0.4766505608042058,-0.3217998916714518,4.7035357023723785,,,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3420,Kepler-55 d,Kepler-55,1,5,Transit,2014,Kepler,2.211099,0.029,,,,,,4503.0,0.62,,,,4.68,578.796,15.7813,,Transit,,,,0.344608188164946,-1.537602002101044,,4.503,0.1423920941357989,,0.029,catalog_semi_major_axis,169.31283488204397,2.2286898813645006,0.0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3421,Kepler-55 e,Kepler-55,1,5,Transit,2014,Kepler,4.617534,0.048,,,,,,4503.0,0.62,,,,4.68,578.796,15.7813,,Transit,,,,0.6644101019375138,-1.3187587626244128,,4.503,0.1423920941357989,,0.048,catalog_semi_major_axis,61.802124190884975,1.7910034024112382,0.0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3422,Kepler-55 f,Kepler-55,1,5,Transit,2014,Kepler,10.198545,0.081,,,,,,4503.0,0.62,,,,4.68,578.796,15.7813,,Transit,,,,1.0085382165124386,-1.0915149811213505,,4.503,0.1423920941357989,,0.081,catalog_semi_major_axis,21.702803556744243,1.336515839405113,0.0,too_hot,,,,,,,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
3423,Kepler-550 b,Kepler-550,1,1,Transit,2016,Kepler,8.60010411,,,,,,,5322.0,0.83,0.87,-0.02,[Fe/H],4.55,531.944,14.4716,[Fe/H],Transit,,,,0.9345037086999438,,,5.322,0.497909457962476,0.0784239549708681,0.0784239549708681,kepler_from_period,80.95671835695194,1.9082528953905764,0.0,too_hot,232.1097480940478,0.0370518867932912,-1.4311896715429324,4.539363067866471,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,Ordinary dwarf / unflagged,,
